LapNumber,DriverNumber,Team,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedAvg,ThrottleAvg,BrakeAvg,Year,Circuit,CircuitType,SessionType
49.0,55,Ferrari,105.471,37.346,42.813,25.312,205.16168400766347,68.99518468383025,0.2068965517241379,2023,Baku,HighSpeed,Race
50.0,55,Ferrari,105.533,37.49,42.711,25.332,205.41602724980925,68.9284181978318,0.2109275730622617,2023,Baku,HighSpeed,Race
51.0,55,Ferrari,105.753,37.562,42.908,25.283,205.3436249940944,68.59870447313817,0.2156133828996282,2023,Baku,HighSpeed,Race
1.0,63,Mercedes,116.394,45.738,44.9,25.756,180.4300055350134,60.57514000625895,0.2082379862700228,2023,Baku,HighSpeed,Race
2.0,63,Mercedes,108.818,38.844,44.297,25.677,195.18344422688733,63.95624318345169,0.2279670975323149,2023,Baku,HighSpeed,Race
3.0,63,Mercedes,107.908,38.338,44.011,25.559,198.478081696475,64.58475956135217,0.218249075215783,2023,Baku,HighSpeed,Race
4.0,63,Mercedes,108.252,38.419,44.245,25.588,199.2621678707977,64.70237056799057,0.2170731707317073,2023,Baku,HighSpeed,Race
5.0,63,Mercedes,108.443,38.618,44.193,25.632,195.39189128622405,62.68400567265594,0.2394705174488568,2023,Baku,HighSpeed,Race
6.0,63,Mercedes,108.174,38.339,44.173,25.662,197.6530605300352,63.78121191482929,0.2092731829573934,2023,Baku,HighSpeed,Race
7.0,63,Mercedes,108.314,38.53,44.092,25.692,198.8562442878417,63.80423645995029,0.2019950124688279,2023,Baku,HighSpeed,Race
8.0,63,Mercedes,108.088,38.402,44.018,25.668,197.2336409537946,62.40091643333375,0.2265122265122265,2023,Baku,HighSpeed,Race
9.0,63,Mercedes,107.757,38.412,43.896,25.449,198.8486099948472,64.55610024814169,0.2164556962025316,2023,Baku,HighSpeed,Race
10.0,63,Mercedes,107.662,38.109,43.77,25.783,198.0364482905902,65.13826863103186,0.2172839506172839,2023,Baku,HighSpeed,Race
11.0,63,Mercedes,150.62,50.788,57.535,42.297,142.80884014090606,35.70954626886857,0.202411714039621,2023,Baku,HighSpeed,Race
12.0,63,Mercedes,161.322,65.678,59.672,35.972,133.4441961396621,43.28473886950275,0.2108194112967382,2023,Baku,HighSpeed,Race
13.0,63,Mercedes,160.07600000000002,57.353,63.054,39.669,133.7789011268861,36.66894608673503,0.2006446414182111,2023,Baku,HighSpeed,Race
14.0,63,Mercedes,110.486,40.676,44.318,25.492,194.63539646023304,63.83751223366544,0.2268408551068883,2023,Baku,HighSpeed,Race
15.0,63,Mercedes,108.356,39.168,43.763,25.425,196.96114317251053,64.09018998062065,0.2159904534606205,2023,Baku,HighSpeed,Race
16.0,63,Mercedes,107.401,38.215,43.765,25.421,198.2302003334492,65.02052967943699,0.2002369668246445,2023,Baku,HighSpeed,Race
17.0,63,Mercedes,107.396,37.978,43.923,25.495,199.7943012532315,65.02141672097844,0.2095808383233532,2023,Baku,HighSpeed,Race
18.0,63,Mercedes,107.177,38.052,43.675,25.45,200.6613495754828,64.76232192231437,0.215422276621787,2023,Baku,HighSpeed,Race
19.0,63,Mercedes,106.563,37.762,43.417,25.384,199.836830949235,64.71098878645245,0.2060975609756097,2023,Baku,HighSpeed,Race
20.0,63,Mercedes,106.887,37.915,43.863,25.109,199.3069445633152,64.41933596403699,0.2206060606060606,2023,Baku,HighSpeed,Race
21.0,63,Mercedes,107.577,38.414,43.844,25.319,199.12075244005,64.45602730573114,0.2339393939393939,2023,Baku,HighSpeed,Race
22.0,63,Mercedes,107.04,38.169,43.613,25.258,199.8432216936593,63.47070583815645,0.2171779141104294,2023,Baku,HighSpeed,Race
23.0,63,Mercedes,106.615,38.034,43.529,25.052,196.8421113895097,63.4913920344703,0.2060301507537688,2023,Baku,HighSpeed,Race
24.0,63,Mercedes,107.402,38.373,43.684,25.345,200.54489860739972,64.70186288848066,0.2041312272174969,2023,Baku,HighSpeed,Race
25.0,63,Mercedes,107.082,37.933,43.684,25.465,199.5297506307597,62.6041416745295,0.2200488997555012,2023,Baku,HighSpeed,Race
26.0,63,Mercedes,106.953,38.008,43.534,25.411,198.1476277210261,65.0983625648497,0.2029520295202952,2023,Baku,HighSpeed,Race
27.0,63,Mercedes,107.099,37.906,43.685,25.508,199.5301408048291,64.52353310234581,0.2252681764004767,2023,Baku,HighSpeed,Race
28.0,63,Mercedes,106.973,37.978,43.62,25.375,199.1887790921477,62.70177699196199,0.2198067632850241,2023,Baku,HighSpeed,Race
29.0,63,Mercedes,106.829,37.956,43.509,25.364,200.3040964989019,64.30906999707165,0.2079701120797011,2023,Baku,HighSpeed,Race
30.0,63,Mercedes,106.332,37.664,43.394,25.274,200.6640305788878,64.88512315122313,0.2193308550185873,2023,Baku,HighSpeed,Race
31.0,63,Mercedes,106.617,37.781,43.443,25.393,199.9172116936884,64.55831691127919,0.2256020278833967,2023,Baku,HighSpeed,Race
32.0,63,Mercedes,106.956,37.84,43.652,25.464,201.04740823104896,64.72689136706524,0.2103274559193954,2023,Baku,HighSpeed,Race
33.0,63,Mercedes,106.891,37.853,43.657,25.381,200.30009705586448,64.02038890861343,0.2167487684729064,2023,Baku,HighSpeed,Race
34.0,63,Mercedes,106.538,37.736,43.455,25.347,199.36371119238544,64.21174635085455,0.2140221402214022,2023,Baku,HighSpeed,Race
35.0,63,Mercedes,106.545,37.737,43.46,25.348,201.45052335707763,64.94986972426074,0.211372064276885,2023,Baku,HighSpeed,Race
36.0,63,Mercedes,106.145,37.606,43.247,25.292,199.6012680457344,65.1479540934711,0.2120451693851945,2023,Baku,HighSpeed,Race
37.0,63,Mercedes,106.234,37.608,43.283,25.343,200.85639894234075,64.72752407505803,0.2165841584158415,2023,Baku,HighSpeed,Race
38.0,63,Mercedes,105.935,37.457,43.132,25.346,202.21028104727708,65.89041532719662,0.1972872996300863,2023,Baku,HighSpeed,Race
39.0,63,Mercedes,105.889,37.551,43.101,25.237,202.2626525440249,65.73224290755701,0.201765447667087,2023,Baku,HighSpeed,Race
40.0,63,Mercedes,105.977,37.546,43.161,25.27,202.0691471130685,65.76623264096816,0.2142857142857142,2023,Baku,HighSpeed,Race
41.0,63,Mercedes,106.023,37.546,43.257,25.22,200.4481857015014,65.21840855108495,0.1968408262454435,2023,Baku,HighSpeed,Race
42.0,63,Mercedes,105.736,37.373,43.249,25.114,202.5593455246244,65.30165321768585,0.22125,2023,Baku,HighSpeed,Race
43.0,63,Mercedes,105.901,37.48,43.222,25.199,201.96574333183327,65.64170941443307,0.1930261519302615,2023,Baku,HighSpeed,Race
44.0,63,Mercedes,106.089,37.512,43.26,25.317,200.6336446967111,64.29394058190802,0.2154420921544209,2023,Baku,HighSpeed,Race
45.0,63,Mercedes,105.74,37.493,43.033,25.214,203.8032165325756,66.78457347540802,0.2189873417721519,2023,Baku,HighSpeed,Race
46.0,63,Mercedes,105.753,37.431,43.147,25.175,200.6788458532955,64.88496878329515,0.2052238805970149,2023,Baku,HighSpeed,Race
47.0,63,Mercedes,105.662,37.423,43.015,25.224,202.18459959677088,66.97767745662328,0.184863523573201,2023,Baku,HighSpeed,Race
48.0,63,Mercedes,105.734,37.494,43.065,25.175,201.78212730784492,64.92737504893654,0.2180451127819548,2023,Baku,HighSpeed,Race
49.0,63,Mercedes,112.152,39.757,43.101,29.294,188.81965504615803,60.90343653910783,0.2410071942446043,2023,Baku,HighSpeed,Race
50.0,63,Mercedes,124.793,55.722,42.995,26.076,172.10247109587695,63.46419945783086,0.1871657754010695,2023,Baku,HighSpeed,Race
51.0,63,Mercedes,103.37,36.397,41.715,25.258,207.80990341648257,68.07236484114489,0.190176322418136,2023,Baku,HighSpeed,Race
1.0,77,Alfa Romeo,122.059,49.849999999999994,46.516,25.693,175.6331247556631,58.064650822794086,0.2748091603053435,2023,Baku,HighSpeed,Race
2.0,77,Alfa Romeo,110.064,39.253,45.243,25.568,193.35137781693496,62.83737152829232,0.2645687645687645,2023,Baku,HighSpeed,Race
3.0,77,Alfa Romeo,109.439,38.945,45.014,25.48,193.50426745819783,62.521987394312255,0.271062271062271,2023,Baku,HighSpeed,Race
4.0,77,Alfa Romeo,108.992,38.855,44.619,25.518,198.5493740498291,65.02974538524724,0.2386091127098321,2023,Baku,HighSpeed,Race
5.0,77,Alfa Romeo,109.019,38.844,44.679,25.496,196.00101734469416,64.52032159804726,0.2370012091898428,2023,Baku,HighSpeed,Race
6.0,77,Alfa Romeo,113.204,38.918,44.729,29.557,188.2008841777207,61.900516977935126,0.2749099639855942,2023,Baku,HighSpeed,Race
7.0,77,Alfa Romeo,124.955,55.327,43.759,25.869,170.09362200138762,64.20832408245526,0.2481121898597627,2023,Baku,HighSpeed,Race
8.0,77,Alfa Romeo,108.297,38.72,43.826,25.751,198.09519010075755,66.36304123068591,0.2295719844357976,2023,Baku,HighSpeed,Race
9.0,77,Alfa Romeo,109.739,39.784,44.34,25.615,194.21045924404012,63.506169819725024,0.2524390243902439,2023,Baku,HighSpeed,Race
10.0,77,Alfa Romeo,124.641,39.147,45.11,40.384,172.03596061563994,50.92732458424888,0.1978723404255319,2023,Baku,HighSpeed,Race
11.0,77,Alfa Romeo,152.613,55.433,59.082,38.098,140.41578932794647,36.50114152282956,0.2616426756985605,2023,Baku,HighSpeed,Race
12.0,77,Alfa Romeo,133.014,43.447,54.797,34.77,161.9485298259508,48.88506516356991,0.2981783317353787,2023,Baku,HighSpeed,Race
13.0,77,Alfa Romeo,140.098,58.72,49.508,31.87,154.13048186096208,53.851925528634816,0.3217231897341888,2023,Baku,HighSpeed,Race
14.0,77,Alfa Romeo,113.128,41.147,46.484,25.497,191.80086472778905,60.30177407497563,0.2744186046511628,2023,Baku,HighSpeed,Race
15.0,77,Alfa Romeo,109.679,39.296,44.776,25.607,193.646287607277,63.03900202298442,0.2520710059171597,2023,Baku,HighSpeed,Race
16.0,77,Alfa Romeo,108.513,38.682,44.495,25.336,198.780772836052,63.55985372061871,0.2459207459207459,2023,Baku,HighSpeed,Race
17.0,77,Alfa Romeo,108.769,38.802,44.53,25.437,197.80142804988344,64.21322191070885,0.2390011890606421,2023,Baku,HighSpeed,Race
18.0,77,Alfa Romeo,108.46,38.558,44.279,25.623,197.98871495031744,63.822277905782855,0.2394195888754534,2023,Baku,HighSpeed,Race
19.0,77,Alfa Romeo,108.853,39.083,44.046,25.724,197.84108313443176,64.03207848338695,0.2391048292108362,2023,Baku,HighSpeed,Race
20.0,77,Alfa Romeo,108.28,38.426,44.222,25.632,197.3761141602857,64.87609501719486,0.2515188335358445,2023,Baku,HighSpeed,Race
21.0,77,Alfa Romeo,108.319,38.578,44.104,25.637,198.28657194164865,67.00269091277906,0.2334536702767749,2023,Baku,HighSpeed,Race
22.0,77,Alfa Romeo,108.316,38.619,44.171,25.526,197.48450134943343,64.98938232828827,0.248477466504263,2023,Baku,HighSpeed,Race
23.0,77,Alfa Romeo,108.097,38.574,43.974,25.549,200.1787529193705,65.59881518042452,0.2356532356532356,2023,Baku,HighSpeed,Race
24.0,77,Alfa Romeo,108.32,38.559,44.223,25.538,197.92535436803772,64.5473284650943,0.2381530984204131,2023,Baku,HighSpeed,Race
25.0,77,Alfa Romeo,108.039,38.442,44.126,25.471,198.39007956999944,64.6881654899637,0.2530562347188264,2023,Baku,HighSpeed,Race
26.0,77,Alfa Romeo,108.552,38.661,44.225,25.666,195.8904843299464,64.4383662739377,0.2303980699638118,2023,Baku,HighSpeed,Race
27.0,77,Alfa Romeo,108.333,38.683,44.042,25.608,197.0695837545044,64.13952743263094,0.2326674500587544,2023,Baku,HighSpeed,Race
28.0,77,Alfa Romeo,109.576,39.794,44.05,25.732,194.8765438742268,64.2640412631088,0.2523809523809524,2023,Baku,HighSpeed,Race
29.0,77,Alfa Romeo,108.065,38.513,43.883,25.669,200.67204761698565,66.12198721607629,0.2390243902439024,2023,Baku,HighSpeed,Race
30.0,77,Alfa Romeo,107.849,38.307,43.943,25.599,198.37074730494737,65.77121530212938,0.2360939431396786,2023,Baku,HighSpeed,Race
31.0,77,Alfa Romeo,107.971,38.369,43.969,25.633,200.1817349314104,66.64151564667795,0.2166874221668742,2023,Baku,HighSpeed,Race
32.0,77,Alfa Romeo,108.046,38.739,43.63,25.677,198.8413493343986,66.07923250048209,0.2187886279357231,2023,Baku,HighSpeed,Race
33.0,77,Alfa Romeo,109.361,39.403,44.312,25.646,198.44627389649847,65.2497815390935,0.2407185628742515,2023,Baku,HighSpeed,Race
34.0,77,Alfa Romeo,111.998,38.598,44.011,29.389,188.63782020424745,62.32622587709281,0.2642180094786729,2023,Baku,HighSpeed,Race
35.0,77,Alfa Romeo,124.784,55.163,43.937,25.684,171.97446084094094,64.7658477417167,0.2424242424242424,2023,Baku,HighSpeed,Race
36.0,77,Alfa Romeo,106.304,37.729,42.942,25.633,203.2470260485005,67.2221371420271,0.214824120603015,2023,Baku,HighSpeed,Race
37.0,77,Alfa Romeo,106.722,38.016,43.04,25.666,202.95697726362653,68.161608869111,0.1980319803198032,2023,Baku,HighSpeed,Race
38.0,77,Alfa Romeo,106.823,37.974,43.172,25.677,201.3009425524397,67.95970665810897,0.2147315855181023,2023,Baku,HighSpeed,Race
39.0,77,Alfa Romeo,107.213,38.01,43.457,25.746,200.45639403146356,66.7212093300419,0.2034739454094292,2023,Baku,HighSpeed,Race
40.0,77,Alfa Romeo,106.841,37.882,43.218,25.741,200.09001335402604,66.04862172081057,0.2121951219512195,2023,Baku,HighSpeed,Race
41.0,77,Alfa Romeo,107.199,37.954,43.394,25.851,198.62911104932527,66.62145478405465,0.2188264058679706,2023,Baku,HighSpeed,Race
42.0,77,Alfa Romeo,108.026,38.83,43.594,25.602,198.68265592084745,64.33446293069122,0.238095238095238,2023,Baku,HighSpeed,Race
43.0,77,Alfa Romeo,108.059,38.853,43.575,25.631,197.30778191799573,62.93771187846613,0.2509135200974421,2023,Baku,HighSpeed,Race
44.0,77,Alfa Romeo,106.864,38.099,43.264,25.501,201.49001336390256,66.14075998784666,0.2113207547169811,2023,Baku,HighSpeed,Race
45.0,77,Alfa Romeo,106.699,37.984,43.144,25.571,199.1387392244,66.63079014921097,0.2044334975369458,2023,Baku,HighSpeed,Race
46.0,77,Alfa Romeo,106.599,37.745,43.239,25.615,201.21417433193992,66.34713633368054,0.2039555006180469,2023,Baku,HighSpeed,Race
47.0,77,Alfa Romeo,106.688,37.759,43.293,25.636,199.9984812062413,67.10018640713187,0.1950920245398773,2023,Baku,HighSpeed,Race
48.0,77,Alfa Romeo,106.754,37.958,43.295,25.501,199.57442063905583,65.66262796670144,0.216624685138539,2023,Baku,HighSpeed,Race
49.0,77,Alfa Romeo,106.649,37.73,43.298,25.621,202.20472205208856,67.36666618157317,0.2268694550063371,2023,Baku,HighSpeed,Race
50.0,77,Alfa Romeo,106.652,37.962,43.207,25.483,201.8052457551617,66.7466718781841,0.2177121771217712,2023,Baku,HighSpeed,Race
1.0,81,McLaren,117.516,46.78800000000001,45.272,25.456,180.07818657992345,57.75919130598457,0.2434881087202718,2023,Baku,HighSpeed,Race
2.0,81,McLaren,109.527,39.694,44.345,25.488,194.4190940584366,61.75418480997404,0.2254672897196261,2023,Baku,HighSpeed,Race
3.0,81,McLaren,108.452,38.841,44.191,25.42,198.80539749555567,63.254249105119214,0.213235294117647,2023,Baku,HighSpeed,Race
4.0,81,McLaren,109.002,39.022,44.287,25.693,197.3891758942351,63.706969687455214,0.2096969696969697,2023,Baku,HighSpeed,Race
5.0,81,McLaren,108.298,38.671,44.159,25.468,195.6659746529154,62.98276560388105,0.2185990338164251,2023,Baku,HighSpeed,Race
6.0,81,McLaren,108.485,38.642,44.289,25.554,194.9074060535727,60.79334233992144,0.2094763092269326,2023,Baku,HighSpeed,Race
7.0,81,McLaren,109.102,39.196,44.225,25.681,195.78792113843923,62.8049023293766,0.2124223602484472,2023,Baku,HighSpeed,Race
8.0,81,McLaren,112.245,38.622,44.006,29.617,194.0779573111796,62.23295570139135,0.2263681592039801,2023,Baku,HighSpeed,Race
9.0,81,McLaren,125.475,55.603,44.144,25.728,172.46409285771963,58.66616416508778,0.2084233261339093,2023,Baku,HighSpeed,Race
10.0,81,McLaren,120.729,38.479,44.653,37.597,177.84824251880627,51.38947953339768,0.2489035087719298,2023,Baku,HighSpeed,Race
11.0,81,McLaren,148.314,52.235,58.53,37.549,144.5831161226303,32.19807055783719,0.2213541666666666,2023,Baku,HighSpeed,Race
12.0,81,McLaren,135.556,43.121,59.125,33.31,158.78501307607755,38.97752808827127,0.2232734153263954,2023,Baku,HighSpeed,Race
13.0,81,McLaren,150.553,55.858,59.507,35.188,143.12255085343634,33.9944574607708,0.2525684931506849,2023,Baku,HighSpeed,Race
14.0,81,McLaren,112.604,41.748,45.487,25.369,193.24705559497775,59.257518372288494,0.2479627473806752,2023,Baku,HighSpeed,Race
15.0,81,McLaren,108.618,38.969,44.237,25.412,197.07281249808932,61.740662837889566,0.2320574162679425,2023,Baku,HighSpeed,Race
16.0,81,McLaren,108.175,38.65,44.253,25.272,196.7785456411219,60.90343627257402,0.2362573099415204,2023,Baku,HighSpeed,Race
17.0,81,McLaren,107.625,38.18,44.207,25.238,199.9792977445071,61.48916022133616,0.2246117084826762,2023,Baku,HighSpeed,Race
18.0,81,McLaren,107.723,38.231,44.246,25.246,199.1012021159192,62.20806907640157,0.2239902080783353,2023,Baku,HighSpeed,Race
19.0,81,McLaren,107.736,38.062,44.271,25.403,198.55552657031623,61.33419567648959,0.2178098676293622,2023,Baku,HighSpeed,Race
20.0,81,McLaren,107.361,38.03,44.065,25.266,199.44295327437905,63.1911154833017,0.2154963680387409,2023,Baku,HighSpeed,Race
21.0,81,McLaren,108.171,38.524,44.326,25.321,197.5652541544429,60.94824492173064,0.2304921968787515,2023,Baku,HighSpeed,Race
22.0,81,McLaren,107.876,38.396,44.09,25.39,196.8772078745638,61.73731055584657,0.2268292682926829,2023,Baku,HighSpeed,Race
23.0,81,McLaren,108.325,38.655,44.348,25.322,198.4941416319416,62.14255020014942,0.2179802955665024,2023,Baku,HighSpeed,Race
24.0,81,McLaren,107.929,38.378,44.171,25.38,199.03124416565723,63.18881007707623,0.2142857142857142,2023,Baku,HighSpeed,Race
25.0,81,McLaren,108.252,38.713,44.129,25.41,197.9281673812541,61.89500381936007,0.2176039119804401,2023,Baku,HighSpeed,Race
26.0,81,McLaren,108.025,38.395,44.158,25.472,197.31227381281556,62.47597057885171,0.2079806529625151,2023,Baku,HighSpeed,Race
27.0,81,McLaren,107.563,38.126,44.055,25.382,197.8614238311485,62.8541328846994,0.2125147579693034,2023,Baku,HighSpeed,Race
28.0,81,McLaren,108.227,38.46,44.288,25.479,197.5969133027113,61.69143528517336,0.2103990326481257,2023,Baku,HighSpeed,Race
29.0,81,McLaren,107.866,38.445,43.981,25.44,197.79401571187364,62.71953819642432,0.2139364303178484,2023,Baku,HighSpeed,Race
30.0,81,McLaren,107.654,38.331,43.952,25.371,197.11976232994496,62.29562135374822,0.2138442521631644,2023,Baku,HighSpeed,Race
31.0,81,McLaren,107.038,38.109,43.573,25.356,199.7169414842668,61.89832068373415,0.2289308176100629,2023,Baku,HighSpeed,Race
32.0,81,McLaren,107.356,38.231,43.747,25.378,200.6049811835254,64.05564376437262,0.2057356608478803,2023,Baku,HighSpeed,Race
33.0,81,McLaren,107.382,38.169,43.808,25.405,199.1842647687276,62.276666123599256,0.2196601941747573,2023,Baku,HighSpeed,Race
34.0,81,McLaren,107.545,38.235,43.884,25.426,197.7101311653929,63.38398399931298,0.2046855733662145,2023,Baku,HighSpeed,Race
35.0,81,McLaren,107.157,37.957,43.749,25.451,201.5066822093594,63.97164671906895,0.2,2023,Baku,HighSpeed,Race
36.0,81,McLaren,106.925,37.936,43.588,25.401,199.48757565398688,62.68060865143399,0.2094763092269326,2023,Baku,HighSpeed,Race
37.0,81,McLaren,107.014,37.966,43.567,25.481,201.2872325013337,63.57875741608248,0.2237330037082818,2023,Baku,HighSpeed,Race
38.0,81,McLaren,106.868,37.896,43.544,25.428,199.68907517999097,62.46496312361818,0.211750305997552,2023,Baku,HighSpeed,Race
39.0,81,McLaren,106.873,37.983,43.456,25.434,198.94489633347231,62.44815144427658,0.2233375156838143,2023,Baku,HighSpeed,Race
40.0,81,McLaren,107.239,38.029,43.712,25.498,198.70910975435555,62.43035909862858,0.2068965517241379,2023,Baku,HighSpeed,Race
41.0,81,McLaren,107.097,38.047,43.605,25.445,199.08673434581863,63.172243692171705,0.2081829121540312,2023,Baku,HighSpeed,Race
42.0,81,McLaren,106.889,37.902,43.56,25.427,199.29541104117064,62.51398117208433,0.2183622828784119,2023,Baku,HighSpeed,Race
43.0,81,McLaren,106.929,37.751,43.72,25.458,200.03602115252525,63.575843273107765,0.1945812807881773,2023,Baku,HighSpeed,Race
44.0,81,McLaren,106.86,37.816,43.635,25.409,199.11637725631292,61.5393349837726,0.2272159800249688,2023,Baku,HighSpeed,Race
45.0,81,McLaren,107.196,38.003,43.828,25.365,200.2848925443756,63.03465424952044,0.2051915945611866,2023,Baku,HighSpeed,Race
46.0,81,McLaren,107.193,38.147,43.846,25.2,198.260488554998,62.98108784728701,0.2126081582200247,2023,Baku,HighSpeed,Race
47.0,81,McLaren,107.158,38.037,44.059,25.062,198.0227325263944,60.97309300962174,0.2325301204819277,2023,Baku,HighSpeed,Race
48.0,81,McLaren,107.06,38.303,43.356,25.401,200.10231718128344,63.34521496466718,0.2052238805970149,2023,Baku,HighSpeed,Race
49.0,81,McLaren,106.43,38.004,42.996,25.43,196.76239802169528,62.224122005397696,0.2118100128369704,2023,Baku,HighSpeed,Race
50.0,81,McLaren,106.113,37.633,43.08,25.4,199.698862470946,62.717261705788,0.2104607721046077,2023,Baku,HighSpeed,Race
51.0,81,McLaren,105.631,37.461,42.88,25.29,200.79549224439256,63.67648494107625,0.2178702570379437,2023,Baku,HighSpeed,Race
2.0,44,Mercedes,79.184,28.612,28.182,22.39,197.8654496048277,68.07644209155661,0.2073578595317725,2023,Hungaroring,Technical,Qualifying
3.0,44,Mercedes,138.71,50.94,52.385,35.385,113.096406065127,23.12816412868644,0.1820728291316526,2023,Hungaroring,Technical,Qualifying
4.0,44,Mercedes,121.403,44.12,51.872,25.411,128.9757160470174,33.62973752155207,0.1797385620915032,2023,Hungaroring,Technical,Qualifying
5.0,44,Mercedes,108.616,33.023,36.633,38.96,141.84753885150917,36.22348007248354,0.1978287092882991,2023,Hungaroring,Technical,Qualifying
7.0,44,Mercedes,78.577,28.516,27.973,22.088,200.11420244265005,68.5308933655079,0.2077702702702702,2023,Hungaroring,Technical,Qualifying
